speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
TIMON_HORTENSIUS,97,15.0,1.0,5.0,0.0,3.0,2.0,0.0,6.0,1.0,1.0,8.0,3.0,0.0,7.0,0.0,3.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,18.0,40.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0
ATTENDANTS_TIMON,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BANDITTI_FIRST BANDIT,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
APEMANTUS_MERCHANT,63,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0
PHRYNIA AND TIMANDRA_TIMON,37,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
FLAVIUS_FIRST SENATOR,93,11.0,0.0,3.0,1.0,2.0,2.0,3.0,7.0,1.0,1.0,5.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,2.0,2.0,3.0,5.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,13.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,7.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0
FIRST LORD_ALCIBIADES,50,8.0,1.0,0.0,0.0,2.0,4.0,0.0,7.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,13.0,0.0,0.0,10.0,23.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
LUCIUS_FIRST STRANGER,234,18.0,1.0,3.0,0.0,8.0,9.0,4.0,29.0,4.0,5.0,13.0,3.0,3.0,21.0,1.0,0.0,0.0,0.0,4.0,0.0,21.0,3.0,0.0,15.0,16.0,4.0,0.0,1.0,4.0,17.0,2.0,0.0,11.0,0.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,19.0,21.0,0.0,0.0,26.0,102.0,0.0,1.0,1.0,3.0,0.0,13.0,1.0,7.0,6.0,6.0,3.0,7.0,0.0,9.0,0.0,1.0,0.0
OLD ATHENIAN_TIMON,244,22.0,2.0,8.0,0.0,6.0,10.0,3.0,21.0,5.0,1.0,18.0,3.0,0.0,19.0,2.0,2.0,1.0,0.0,2.0,0.0,17.0,3.0,0.0,8.0,11.0,1.0,2.0,1.0,3.0,12.0,2.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,10.0,0.0,3.0,28.0,87.0,0.0,3.0,1.0,3.0,1.0,11.0,0.0,4.0,2.0,10.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0
MERCHANT_JEWELLER,75,3.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,19.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
