"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"ARRAGON_PORTIA",426,25.0,0.0,12.0,1.0,14.0,13.0,5.0,36.0,18.0,9.0,30.0,5.0,3.0,38.0,1.0,4.0,0.0,0.0,12.0,2.0,25.0,2.0,0.0,15.0,21.0,8.0,2.0,0.0,2.0,14.0,2.0,4.0,20.0,6.0,7.0,0.0,5.0,1.0,11.0,0.0,3.0,18.0,50.0,1.0,0.0,39.0,176.0,0.0,6.0,12.0,3.0,4.0,21.0,3.0,14.0,7.0,4.0,4.0,9.0,0.0,25.0,0.0,6.0,0.0
"LORENZO_PORTIA",208,19.0,0.0,5.0,0.0,4.0,4.0,6.0,22.0,5.0,2.0,15.0,10.0,3.0,17.0,3.0,3.0,0.0,0.0,8.0,1.0,14.0,4.0,2.0,10.0,11.0,4.0,1.0,1.0,4.0,15.0,0.0,1.0,5.0,1.0,3.0,1.0,6.0,0.0,5.0,0.0,0.0,29.0,25.0,0.0,2.0,23.0,81.0,1.0,4.0,3.0,4.0,0.0,11.0,1.0,2.0,3.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0
"PRINCE OF MOROCCO_NERISSA",259,21.0,0.0,5.0,0.0,10.0,5.0,5.0,19.0,3.0,2.0,16.0,4.0,5.0,21.0,1.0,8.0,2.0,0.0,5.0,2.0,9.0,0.0,0.0,9.0,14.0,5.0,0.0,1.0,1.0,13.0,2.0,4.0,12.0,3.0,6.0,0.0,6.0,2.0,10.0,0.0,3.0,18.0,22.0,0.0,0.0,31.0,97.0,1.0,1.0,3.0,4.0,1.0,18.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,9.0,0.0,5.0,2.0
"NERISSA_CLERK",17,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"LAUNCELOT_GRATIANO",45,3.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LORENZO_SOLANIO",153,16.0,0.0,8.0,0.0,5.0,11.0,6.0,14.0,2.0,2.0,21.0,5.0,2.0,11.0,2.0,6.0,7.0,0.0,6.0,0.0,10.0,2.0,0.0,3.0,5.0,3.0,0.0,0.0,1.0,6.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,18.0,19.0,0.0,0.0,21.0,63.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,6.0,3.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0
"PORTIA_LORENZO",1709,140.0,11.0,54.0,4.0,59.0,55.0,43.0,196.0,47.0,25.0,127.0,44.0,9.0,154.0,23.0,31.0,17.0,0.0,55.0,4.0,125.0,19.0,8.0,77.0,99.0,28.0,9.0,9.0,26.0,111.0,17.0,14.0,53.0,17.0,15.0,0.0,20.0,9.0,17.0,0.0,6.0,157.0,187.0,4.0,11.0,199.0,720.0,5.0,28.0,22.0,9.0,4.0,78.0,15.0,40.0,38.0,25.0,14.0,30.0,7.0,64.0,0.0,22.0,10.0
"PRINCE OF MOROCCO_PORTIA",775,47.0,3.0,29.0,1.0,34.0,16.0,15.0,68.0,17.0,10.0,60.0,7.0,12.0,73.0,8.0,17.0,3.0,0.0,17.0,3.0,37.0,3.0,2.0,20.0,36.0,13.0,0.0,1.0,6.0,44.0,9.0,9.0,25.0,10.0,11.0,0.0,15.0,5.0,24.0,2.0,8.0,53.0,80.0,0.0,0.0,81.0,302.0,2.0,7.0,17.0,10.0,6.0,44.0,10.0,17.0,16.0,15.0,7.0,9.0,3.0,38.0,0.0,16.0,5.0
"SOLANIO_GRATIANO",22,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
"NERISSA_SALERIO",42,5.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,6.0,15.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
